N_Item	Average_Q	N_invited	BFQ	time4	time6	time7	time8	time9	time10	time11	time12	time14	time15	time19	bid2	bid3	bid4	bid5	bid8	mkt2	mkt3	mkt4	mkt7	EFF
1	6.00E+06	9	9540000	Parallel	30	Yes	3	Yes	9	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.13836478
1	1	2	4708720.5	Serial	NA	Yes	1	Yes	3	3	3	20	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.006099428
1	1	4	705300	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.12235928
1	1	5	657998	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.13003231
1	1	5	345530	Parallel	30	Yes	5	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.141811131
6	1	2	5892916.43	Parallel	45	Yes	2	Yes	2	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.001399816
1	30	4	142831.8	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.011774689
1	1537	5	288956	Parallel	20	Yes	2	Yes	5	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.159574468
1	1	3	161061.84	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.063092785
2	1	2	12751547200	Serial	NA	Yes	2	Yes	1	2	2	20	20	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.004879722
1	1	4	478071000	Serial	NA	No	NA	Yes	1	3	5	20	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.04183479
1	1	4	508117	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.163578467
1	1	4	639708	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.132416665
1	1	4	276628	Parallel	30	Yes	2	Yes	4	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.137368596
1	1	4	52300	Serial	NA	Yes	5	Yes	4	5	5	30	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.072657744
1	1	4	1152090	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.15371195
1	1	3	81000	Serial	NA	Yes	5	Yes	3	5	5	30	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.283950617
1	1	3	141751.56	Parallel	20	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.006007412
1	1	4	161649	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.305284907
1	1	3	41203.54	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.015254515
1	1	5	756000	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.009259259
1	1	4	149500	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank when leading	"Yes, to Buyers only"	No	0.230769231
1	1	4	497800	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.045801527
1	1	6	1528316	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.149542523
1	1	4	459000	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.217776797
1	1	3	952156	Parallel	30	Yes	3	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.081919349
1	1	5	300060	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.223488636
2	1	3	82769.91	Parallel	40	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.078457377
1	1	4	268000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.328358209
1	1	3	229000	Parallel	15	Yes	3	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.026200873
1	360	3	54954	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.048804455
1	1	6	8079870	Parallel	40	Yes	2	Yes	6	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.075480175
1	1	4	119215	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.245900264
1	1	2	107876.1	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.009975333
1	1	3	71926.72	Parallel	20	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.028733689
1	1	3	1888040	Parallel	20	Yes	1	Yes	2	3	3	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.034552499
1	1	3	231840	Serial	NA	Yes	5	Yes	3	5	5	30	10	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.210662526
1	1	6	671161.7	Parallel	30	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.106027653
1	1	3	722322	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.058591598
1	12	3	792000	Serial	NA	Yes	2	Yes	3	2	2	20	2	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.121212121
1	1	2	888000	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.277027027
1	1	5	185018.87	Parallel	60	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.208188873
1	1	2	277534	Serial	NA	Yes	2	Yes	2	3	3	20	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.066417088
1	1	3	987202.85	Parallel	30	Yes	3	Yes	3	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.348811341
1	50000	2	802500000	Serial	NA	No	NA	Yes	1	2	2	20	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.034267913
1	1	4	254232	Serial	NA	Yes	2	Yes	2	2	2	30	2	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.193649895
1	1	3	490600	Parallel	45	Yes	2	Yes	2	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.08887077
1	1	3	1299870	Serial	NA	Yes	1	Yes	3	5	5	60	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.011063899
1	1	2	2154565.54	Parallel	30	Yes	2	Yes	1	6	6	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.1910202
1	1	4	2017952.64	Parallel	30	Yes	3	Yes	4	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.20711717
1	1	3	409590	Serial	NA	Yes	1	Yes	2	1	1	10	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	"Yes, to Buyers only"	No	0.07726507
1	1	4	2300609	Parallel	30	Yes	3	Yes	4	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.132535342
1	1	4	383090	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.149025033
1	1	3	118867.9	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.42793639
1	1	3	392152	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.213315245
1	1	4	92680	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	No	"Yes, to Buyers only"	No	0.13897281
1	1	3	574970	Serial	NA	Yes	1	Yes	3	5	5	60	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.156477729
1	1	4	337000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.264094955
1	24	5	494400	Parallel	20	Yes	10	Yes	5	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.073786408
1	1	4	578776	Parallel	30	Yes	5	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.086482836
1	1	5	235000.4	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.179575865
1	4450	4	480600	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.055555556
1	1	5	275744	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.064349542
1	1	6	1252713	Parallel	30	Yes	2	Yes	6	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.089975118
1	500	3	86725	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.091957336
1	30000	3	282000	Serial	NA	Yes	1	Yes	2	1	1	10	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	No	"Yes, to Buyers only"	No	0.04787234
1	1	3	75471.7	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.026125024
1	1	4	155185	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.2009537
1	1	4	178387	Serial	NA	Yes	2	Yes	2	2	2	30	10	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.187160499
1	1	2	489604.5	Serial	NA	Yes	1	Yes	2	1	1	10	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	No	"Yes, to Buyers only"	No	0.01000001
1	1	4	335945.5	Parallel	30	Yes	2	Yes	4	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.054160571
1	1	3	161280000	Serial	NA	No	NA	Yes	1	3	5	20	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	No	No	0.125744048
2	24	3	1428000	Serial	NA	Yes	2	Yes	3	2	2	10	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.079831933
1	24	3	864000	Serial	NA	Yes	2	Yes	3	2	2	10	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.000555556
1	1	4	502000	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.151394422
1	1	4	621000	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.054267311
1	1	3	438000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.182648402
1	1	4	489000	Parallel	45	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.09406953
1	1	5	685146.72	Parallel	30	Yes	3	Yes	5	3	3	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.112598831
1	1	5	4232200	Parallel	30	Yes	3	Yes	5	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.111573177
1	1	3	6.00E+05	Serial	NA	Yes	5	Yes	3	5	5	30	2	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.033333333
1	1	4	1529595	Serial	NA	Yes	5	Yes	4	5	5	30	5	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.027131365
1	1	4	247728	Parallel	30	Yes	2	Yes	4	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.032002842
1	1	3	159517.6	Serial	NA	Yes	1	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.122350136
1	1	3	285500	Serial	NA	Yes	2	Yes	3	5	5	30	2	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.197898424
1	1	4	379270.1	Parallel	20	Yes	2	Yes	4	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.024441948
1	1	3	120022	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.033510523
1	1	3	1981500	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.100933636
1	1	1	317260000	Serial	NA	No	NA	Yes	1	3	5	20	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	No	No	No	0.021748723
2	1	6	14852890	Parallel	40	Yes	5	Yes	6	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.086642398
1	1	5	119346	Parallel	30	Yes	5	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.136963116
1	1	6	324500	Parallel	30	Yes	5	Yes	6	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.167950693
1	1	4	4725663.72	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.051985019
1	1	4	55372.08	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.548508924
1	1	3	723547	Serial	NA	Yes	1	Yes	3	5	5	30	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.145874421
1	1	3	45132.74	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.062764636
1	1	5	238984.28	Parallel	20	Yes	2	Yes	5	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.037324045
1	1	5	597250	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.179927987
1	1	3	457000	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.035065646
1	1	3	569778	Serial	NA	Yes	1	Yes	3	5	5	30	10	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.08736385
1	1	3	1027653	Serial	NA	Yes	2	Yes	3	5	5	60	10	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.153359159
2	1	5	7030800	Serial	NA	Yes	5	Yes	5	5	5	40	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.10518143
1	1	5	1038620	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.269762916
1	1	5	253905	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.054764577
2	32.5	5	48459.5	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.006386777
1	730	3	671600	Parallel	20	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.077152174
1	1	3	144200	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.185159501
1	1	5	430892	Parallel	30	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.129712318
1	1	3	298764	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.231500449
1	1	5	2206176.5	Parallel	30	Yes	2	Yes	5	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.165977881
1	1	3	416509	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.212502011
1	1	3	157019	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.159337405
1	32	3	221849.6	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.019443803
1	1	3	401715.76	Parallel	30	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.097046728
1	1	4	324325.1	Serial	NA	Yes	1	Yes	3	5	5	60	2	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.383334808
1	1	3	740275	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.004424032
1	1	2	4881734.86	Serial	NA	Yes	3	Yes	2	3	3	30	2	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	"Yes, to Buyers only"	No	0.049999999
1	1	6	519555	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers only"	No	0.050764597
1	1	5	418000	Parallel	30	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.090909091
1	1	3	998129	Parallel	40	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.153288092
1	1	3	3191190	Parallel	40	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.060225182
6	202.5	3	6754019	Serial	NA	Yes	1	Yes	2	1	1	10	10	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.088246351
1	1	4	3015484	Parallel	40	Yes	5	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.074775393
1	1	2	1480000	Serial	NA	Yes	2	Yes	3	5	5	30	10	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	No	No	No	0.037162162
1	500	3	95130	Parallel	30	No	NA	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.069746662
1	1	5	127260	Parallel	30	Yes	5	Yes	5	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.033474776
3	16035000	4	30406009000	Parallel	30	Yes	2	Yes	4	2	2	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.016487267
1	1	4	182600	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.08543264
1	1	3	253862	Parallel	20	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.149144023
1	1400	3	1785000	Parallel	30	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.141960784
1	5000	3	185000	Parallel	20	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.010810811
1	1	4	377497	Serial	NA	Yes	1	Yes	3	5	5	60	2	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.09933324
1	1	5	287610.62	Serial	NA	Yes	2	Yes	3	5	5	30	10	NA	Do not allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.050800002
2	2	3	1010000	Parallel	50	Yes	5	Yes	3	5	5	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.415147525
1	1	4	503000	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.264413519
1	1	5	497144	Parallel	40	Yes	3	Yes	2	3	3	NA	NA	NA	Do not allow prebids	Nominal amount	No	No tie bids	Yes	No	No	No	No	0.155174356
1	1	4	724050.58	Parallel	30	Yes	2	Yes	4	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.103653781
1	1	3	460591	Parallel	30	No	NA	Yes	3	2	2	NA	NA	NA	Allow prebids	Nominal amount	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.002171124
1	1	3	89600	Parallel	30	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	No	No	No	0.224330357
1	1	5	504307	Parallel	70	Yes	2	Yes	3	5	5	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.088456714
2	1	2	131430.74	Parallel	30	Yes	2	Yes	3	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.05805902
1	106249	4	342121.78	Parallel	30	Yes	2	Yes	4	3	3	NA	NA	NA	Do not allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.257763975
1	1	5	448084.09	Parallel	30	Yes	2	Yes	2	2	2	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	No	No	Their own rank	"Yes, to Buyers and Participants"	No	0.051517317
5	3240.2	3	41323515	Parallel	20	Yes	2	Yes	3	5	5	NA	NA	NA	Allow prebids	Percentage	No	No tie bids	Yes	No	Their own rank	"Yes, to Buyers and Participants"	No	0.09839918
