,text,tag,score
2396,"Thank you. Yeah it is crazy! You prob dont know this, but Zack and me have been very close the last 5 years. He came to visit me and asked me to marry him. So I said yes. He is my very best friend. We have been through it ALL! We are having a small ceremony here in Nashville during the Holidays, but we are going to have a wedding up north when he gets out of the Army. You gotta come! Dont quite have a date, but I will let you know. So What have YOU been up to love? Tell me about your life now...",POSITIVE,0.9994400143623352
2397,"The monster is excellent :) He was late too and was supposed to be induced, but we kind of helped him along. You know, the way you got him there is also a way to help him along, get it? That, and take some long walks. Like 2-3 miles at a time. But bring a cell phone! BTW, child birth, so not bad, just get the epidural :)",POSITIVE,0.9406663775444031
2398,"Hello ----- Just wanted to let you know that we are having a get together on Saturday. We plan on cooking out, It is bring your own food and drinks and then later on in the evening we are having a fire. Let us know if you can make it.",NEGATIVE,0.7427634596824646
2399,"hello mate, thing are good thanks, good to see your still on the drums, and doing well I checked out your band they look good i'll have to check you out when your playing over this way, ----- been speaking to a few school mates on here should get some sort of reunion together.",NEGATIVE,0.6508335471153259
2400,Hey girlie Wats^ havent talked to you in forever--how r u and Brent and Owen doing? ttyl love ya tons,POSITIVE,0.9971364736557007
2401,"yo, village! gotta git me some village!",POSITIVE,0.9856487512588501
2402,hey sexy bum!! love u!!,POSITIVE,0.9997122883796692
2403,"you definitly have a good chance, last i heard not a whole lot of people are even coming back next year.. youd be a good staff member too",POSITIVE,0.9724171161651611
2404,Happy Birthday Mike. Don't forget to drink a beer for me.,POSITIVE,0.9997072815895081
2405,I LIKE YOU AND YOUR SON,POSITIVE,0.993324339389801
2406,"Glad to hear that all is going well. The cutie, Logan, is my cousin Becky (Klinkenberg, Melissa's sister) that is her little boy. The pic is older...he is 3 now. You should be biased that your kids are beautiful....but coming from me, I much agree with you...they are beautiful. You are very fortunate to have such a great family.",POSITIVE,0.9995108842849731
2407,"not really, i think a bit of socialising is in order so goin out tonight is defo on the cards! ----- still gonna have a quiet one? xx",NEGATIVE,0.9560188055038452
2408,"hiya what's up? i dont know if you remember me but im your cousin samantha bestfriend. well anyway, i love your page and the music is hot. ----- ----- $ladyrose$",POSITIVE,0.9794081449508667
2409,Hey hunny! Havent seen you in a long time! Im having a jewelry party what is your address?,NEGATIVE,0.9643322825431824
2410,Hey man how you doin? its been a long time. well I am living in Brussels Belgium now I will be here three years and then I will be done with College. Took me long enough! ha ha well let me know how your doing and how your family is. later,POSITIVE,0.8013885021209717
2411,"Hey Buddy!!! We miss you, hope you come home soon...",POSITIVE,0.9977759718894958
2412,Its what Jamie and John Collins named me. I have no idea why.,POSITIVE,0.9993793964385986
2413,hey!,POSITIVE,0.9968714118003845
2414,"God, are you alive.",POSITIVE,0.9991233944892883
2415,"Hey CUZ!! Just dropping by to say,""HI"""" Peace",POSITIVE,0.9747859239578247
2416,"Ah thanks! ----- I look ok. Another 46 to go. Down 70 so far. ----- Happy Birthday, btw!",POSITIVE,0.651700496673584
2417,texas totally kicks ass ----- ha ----- its pretty fun i guess ----- love uuu,POSITIVE,0.9984198808670044
2418,haha hi daniel,POSITIVE,0.9930434226989746
2419,hey whats good thought id come by and show you some love. so you better return the favor. It should be nice to have me the infamous AYE bless ya page!!!!!!!!!!!!!,NEGATIVE,0.5797778367996216
2420,"Carl, we are just lame. It's always mainly because I don't have credit, plus I'm lazy and work takes ALL my time away! It's an arse. ----- ----- Ah, you don't need uni, it's for losers ;o) Are you gonna go next year? My job is okay, just a tad boring and I hate working every day! ----- Nick was telling me that the new garden centre get ?7 an hour on a Sunday, SEVEN POUNDS. I was nearly sick in my mouth! I miss it too, especially as Sndays would have made us rich. Does anyone we knew still work there? ----- ----- I do often think about Maureen, I hope she is well. And I hope you are well my friend! Do you still go out in Farnham and stuff? ----- ----- LOVES xxxoxoxo",NEGATIVE,0.9999969005584717
2421,OMG your birthday is comng up! What're you guys gonna do to celebrate?,POSITIVE,0.999825656414032
2422,Yea the wedding and everything went really great. I hope the best for you three. I cant wait for my new life to start even tho it has already. lol I hope alleria is doin ok. I know i spelled her name wrong you will just have to tell me how to. Ttyl,POSITIVE,0.9996273517608643
2423,haha yeah i cut 6 inches off... it feels SO much better though! hows everything going?xoxox,NEGATIVE,0.9118402004241943
2424,"have a listen to my new profile song, fan bloody tastic!!",POSITIVE,0.9964338541030884
2425,what's up hammond? how's life treating you brother?,NEGATIVE,0.987199604511261
2426,"HEY MA SEXY BABY CAKES...LOL...IM PLAYIN BUT ANYWASY IM JUSS SHOWIN YA PAGE SOME LOVE AND I JUST POPED YA MYSPACE.CHERRY....LOL...WELL IM FINNA CALL YEW IN A MIN..SO I CAN TALK TO YEW BOUT WAT I SUPPOSAH YESTERDAY.. :).. ----- ----- LOVESZ YA, ----- ATAVIA",POSITIVE,0.8618173599243164
2427,"hey, I think I just saw you...weird... ----- umm..I like your background! who ever helped you with your page is pretty cool. ----- :)",POSITIVE,0.7301124930381775
2428,"4 real though, we haven't talked in a long time!",POSITIVE,0.9636902809143066
2429,its come natural. no trying involved! ----- lol,POSITIVE,0.614188015460968
2430,Whhey Up Gawgus!!!! ----- ----- Must Meet up Soon! ----- ----- Hows You? ----- ----- Wubu2?? ----- ----- Love You Loads! xxxxxxxxxxx,POSITIVE,0.9954313039779663
2431,Happy early birthday! Love your bargain alerts!,POSITIVE,0.9954323768615723
2432,That sounds Perve-like...,POSITIVE,0.9601762890815735
2433,"CONGRATS!!!! I'M SO HAPPY FOR YOU GUYS, BUT NOW YOU CAN'T RIDE THE BULL!!!",POSITIVE,0.9987303614616394
2434,"i like ur page,u movin up in myspace ----- ----- <-JUICE->",NEGATIVE,0.8231776356697083
2435,thank you aaron! and i did have a good time. oh and u already know what i want...didnt we talk about this before ;),POSITIVE,0.999195396900177
2436,"Anna, you need a computer woman!!! Go hit up rent a center or something :)",POSITIVE,0.7990579009056091
2437,"darlin', i'm gonna buttah yo bread.",POSITIVE,0.9896357655525208
2438,That was super sweet!,POSITIVE,0.9918168187141418
2439,Hey!!! Happy Birthday!!!!!!! hope you have a great day!,POSITIVE,0.9984756112098694
2440,hey luke how u been???...i like ur headline...lol...thats real,POSITIVE,0.9962628483772278
2441,Hey where do I kno u 4rm?,NEGATIVE,0.9755474925041199
2442,"hey girl how have u been,i miss ya happy birthday!!!!!!!!!!!!!!",POSITIVE,0.9994383454322815
2443,"Hey Josh! I sure hope you are doing well up there in Jacksonville. Don't be a stranger, alright?",POSITIVE,0.9963821172714233
2444,"cherrybomb was asking if she could come visit you, she was out this weekend and wanted to stop by to say hey. i told her we'll have to give you a call next time she's out here so we're not invading!",NEGATIVE,0.9974468946456909
2445,"HEY girl, how have you been? Are you still getting married? When? Sorry I'm hardley ever on here my computer is too slow,I hope everything is good for you! Where are you working now?",NEGATIVE,0.9159727096557617
2446,like hows it going what new,POSITIVE,0.7691168189048767
2447,hey chris. whats been going on. no alot on my end. just tryin to take things one day at a time. well get up with me sometime.,POSITIVE,0.943638265132904
2448,Hey whats up? How is everything up your way?,NEGATIVE,0.9317975640296936
2449,hey chick whts good? yeaaa tht movie was brokke and when i came to findlay i really didn't except to check ma myspace lol so i didn't kno bout the football game or ne thing til i got home well yea i dunno when ill b up again so yea hit me back im out ~1~katie aka real,POSITIVE,0.9562560319900513
2450,"I know we do not really know each other that well, and I really shouldn't be asking you this, I feel shy, but I want it so bad, don't get me wrong it's just that I haven't had it for a long time. I could already feel it going in so hard and coming out so soft and wet. No one has to know about this. I need it. I'm desperate, but your help can be very grateful you must think I have a lot of nerve asking you for this, but I can feel my tongue around it sucking all the juice out until there's no more left, this has been on my mind all day long and I hope I'm not being forward, I'm usually not like this, but .......can I have a piece of gum???LoL",NEGATIVE,0.9979756474494934
2451,YO WUT UP JUST RETURNIN THE LOVE LATER! ----- ----- -MR. LAZY-,NEGATIVE,0.9970665574073792
2452,JOHN BABY;; I LOVE YOU =D ----- ----- i deff. can not wait till ----- ----- we get to hang out again ----- ----- like old times =]] ----- ----- remember that ill always ----- ----- be here for you no matter what ----- ----- cause you mean the world to me ----- ----- ----- ----- ? ----- ----- Sammy -----,POSITIVE,0.9864487051963806
2453,yo whats up man i aint at work i have been chillin at the crib all day i got that big check you know what that means its time to get fucked up later D-Mo,POSITIVE,0.9328330755233765
2454,MY COUGARS ARENT AFRAID OF ANYTHING THEY WILL PUT YOUR TIGERS TO SHAME ANYTIME! LOL,POSITIVE,0.9947165846824646
2455,I been doing great...,POSITIVE,0.9824578166007996
2456,Everybodys good! How about you guys? I tried to make it down a few weeks ago but got a little busy due to the Ole Miss games. TTYL! ----- ----- P.S.Happy Birthday,POSITIVE,0.9994392991065979
2457,u finnally added me from the past minn lol,POSITIVE,0.98573237657547
2458,how u doin.thanks for the add,POSITIVE,0.9838179349899292
2459,hey cutieface... ----- ----- you defult pic makes me wanna dance and smile and giggle and DANCE somemore ----- ----- but yeah ----- ----- hehehe ----- ----- <33 Anna,POSITIVE,0.9903672933578491
2460,Are we still on for Burning Man this year? I've got a great unicorn costume. You should be a satyr again.,POSITIVE,0.9997785687446594
2461,I LOVE U SO MUCH BOO,POSITIVE,0.9849918484687805
2462,hey jake what's up playa? how's school goin?,POSITIVE,0.5914801359176636
2463,AWW WUS UP BLUD I CNT BELIEV I AINT BEEN TA DA PAGE YET TA SHOW SUM LOVE BUT YEA IM DOEN SO NOW!! SO GET BK AT ME!! LOVE ALWAYS! ----- ----- ----- *NIE*,NEGATIVE,0.7156763672828674
2464,HEAVy SLiDdN!,POSITIVE,0.5960134863853455
2465,"This is a little message for NASTY, are we going to fight on Kellen's profile (that he never checks) or are you going to be a man and fight with me on my profile?!?!? just kidding, bitch! get rid of Tom!",NEGATIVE,0.9997486472129822
2466,i aint forgot about my niggy. whhat it is kid? ----- get at me fammo im in nap town now cha lee. ----- ----- ----- ----- 2 fingas to the left kid ----- C Bake,NEGATIVE,0.8942662477493286
2467,nuffffink:D jus urself:):) lol.xx,POSITIVE,0.9951282739639282
2468,"Wow, nice layout! Looks awesome ... oh, and I promise I won't tell mom what song you posted ... (^=",POSITIVE,0.9344605207443237
2469,"yo beatch!i forgot u actually sent me a message on this, it was aaaages ago, but i am mentally retarded and did mean to send one back but never did!wot u been up2 lately??parpxxx",NEGATIVE,0.9909693598747253
2470,hey bobby! ----- sounds so weird after all the different names ive made up for ya anyhow cheer up sis will b home soon and i hate down ppl hurts the wittyness that i hav as u call it ----- cheer up plz-ill buy u sum chocolate byexxx,NEGATIVE,0.9999889135360718
2471,Be safe today! Hope you guys have a great 4th of July! Much love to you my brother! Miss you man.,POSITIVE,0.9960917830467224
2472,HAPPY THANKSGIVING!! I HOPE U HAD A BLESSED DAY...HAVEN'T HEARD FROM U IN AWHILE---HOPE ALL IS WELL.,POSITIVE,0.9974740147590637
2473,B**** I dont have a scaner to put my baby's pic.,NEGATIVE,0.9995124340057373
2474,call a nigga son,NEGATIVE,0.9972335696220398
2475,Just went to Kokua Festival. It reminded me of that time we went and saw Jimmy Buffet. I think we were drunk that day. I don't know I was too drunk to remember.,POSITIVE,0.8171010613441467
2476,hey whats up i just wanted to write and say thanx for the add but anywho write me back and i guess ill talk to you laters,NEGATIVE,0.9879641532897949
2477,"Hinkle!! what is this craziness of you not coming back? im graduatin baby and comin back for business, you cant miss that!",POSITIVE,0.6776642799377441
2478,----- this will add some spice to Your page but will probably get annoying quite quickly as well. ----- ENJOY,POSITIVE,0.9456274509429932
2479,Finally!!! And where the heck is Georgia!? LOL ----- Can't wait to catch up with you guys!,POSITIVE,0.9998157620429993
2480,wut up,NEGATIVE,0.9958706498146057
2481,HEY B.READY ... YOUR PROFILR IS SO NICE !!! I LOVE IT !!! WELL GOD BLESS..SEE YA AT THE BANQUET TABLE !!!,POSITIVE,0.9986492991447449
2482,Hey Tay!!! I love u soooooooooooo much!!! You are sooooooooooooo beautiful :),POSITIVE,0.9997174143791199
2483,Happy Birthday!! I love you...I need your cell # ----- Hope you're feeling better!!,POSITIVE,0.9980117082595825
2484,Hey there you sexy beast!! So I haven't talked to you in like forever... you should come out to starved rock tomorrow night and root me on in the competition. Take care buddy!,POSITIVE,0.9998893737792969
2485,kk just tell me when the try out rkk,POSITIVE,0.8682960271835327
